total penalty per word;key position cost;finger repeats;disbalance of fingers;top to bottom or vice versa;handswitching in trigram;(rows²/dist)²;shortcut keys;handswitching after unbalancing;movement pattern
0.935630916124;1.011e-05;7.68e-07;3.6091910402e-06;0.0;3.3e-06;8.52838166667e-07;1.284e-07;4.2e-07;5e-07
0.801546436485;1.023e-05;2.56e-07;3.5185430809e-06;0.0;6e-07;1.21547916667e-06;4.28e-08;3.4e-07;5e-07
0.833140722453;1.002e-05;1.28e-06;3.57376430061e-06;0.0;1.2e-06;3.39575666667e-07;8.56e-08;3.8e-07;5e-07
0.747663225716;1.005e-05;5.12e-07;3.21808209592e-06;0.0;6e-07;8.816865e-07;8.56e-08;1.4e-07;4.4e-07
0.770723075811;1.004e-05;1.024e-06;3.06366207876e-06;0.0;3e-07;8.33288666667e-07;8.56e-08;3.4e-07;5.6e-07
0.852763335911;9.69e-06;5.12e-07;3.31921802576e-06;0.0;2.7e-06;1.05069383333e-06;1.284e-07;2.2e-07;4.4e-07
0.807995737814;1.028e-05;5.12e-07;3.11630673642e-06;0.0;1.2e-06;7.55980333333e-07;8.56e-08;3.6e-07;5.6e-07
0.747663225716;1.005e-05;5.12e-07;3.21808209592e-06;0.0;6e-07;8.816865e-07;8.56e-08;1.4e-07;4.4e-07
0.757272903249;1.007e-05;5.12e-07;3.21757399302e-06;0.0;3e-07;8.62592833333e-07;8.56e-08;3.8e-07;5.6e-07
0.769438312063;1.009e-05;5.12e-07;3.06593402747e-06;0.0;6e-07;9.13673e-07;1.284e-07;3.8e-07;5e-07
0.842968499932;1.028e-05;1.024e-06;3.94055262424e-06;0.0;9e-07;8.40549744898e-07;8.56e-08;2.8e-07;5e-07
0.770997003205;1.027e-05;7.68e-07;3.13217289876e-06;0.0;3e-07;8.62889666667e-07;1.284e-07;3.2e-07;5e-07
0.809524992448;1.016e-05;2.56e-07;3.67770558821e-06;0.0;1.5e-06;4.78607078231e-07;1.284e-07;3.2e-07;4.4e-07
0.833059746867;1e-05;1.28e-06;3.57344808973e-06;0.0;1.2e-06;3.38159e-07;8.56e-08;4e-07;5e-07
0.734989485791;9.92e-06;5.12e-07;3.65395369275e-06;0.0;3e-07;2.19348e-07;8.56e-08;3.2e-07;5e-07
0.808078704013;9.93e-06;5.12e-07;3.47344022441e-06;0.0;2.1e-06;3.90169833333e-07;8.56e-08;3.2e-07;3.8e-07
0.757527307017;1.011e-05;5.12e-07;3.18290573367e-06;0.0;3e-07;8.62705333333e-07;8.56e-08;3.8e-07;5.6e-07
0.814630710971;1.019e-05;2.56e-07;3.18859638748e-06;0.0;2.1e-06;5.09326166667e-07;8.56e-08;5e-07;5.6e-07
0.880029485998;1.001e-05;1.024e-06;3.32109632842e-06;0.0;1.2e-06;2.0688125e-06;8.56e-08;3.2e-07;4.4e-07
0.788705429231;1.053e-05;5.12e-07;3.10566700154e-06;0.0;6e-07;9.06256333333e-07;1.284e-07;3.2e-07;5e-07
0.814321269658;9.96e-06;7.68e-07;3.52444217671e-06;0.0;1.8e-06;2.59258333333e-07;1.712e-07;2.8e-07;6.2e-07
0.851200619404;1.062e-05;7.68e-07;3.15731850034e-06;0.0;1.2e-06;7.98304166667e-07;8.56e-08;5.2e-07;5e-07
0.750612730616;9.86e-06;5.12e-07;3.22680689371e-06;0.0;6e-07;8.19831333333e-07;4.28e-08;3.4e-07;5.6e-07
0.742533521443;9.78e-06;7.68e-07;3.16667092449e-06;0.0;3e-07;7.20122e-07;4.28e-08;4.2e-07;6.2e-07
0.777505526806;9.92e-06;5.12e-07;3.35406444709e-06;0.0;1.2e-06;2.99482333333e-07;4.28e-08;3e-07;5.6e-07
0.904143991574;1.068e-05;1.28e-06;3.93647478317e-06;0.0;1.5e-06;8.68733333333e-07;8.56e-08;1.6e-07;6.2e-07
0.751745976389;9.79e-06;5.12e-07;3.25604843696e-06;0.0;6e-07;7.01492833333e-07;4.28e-08;3.2e-07;5.6e-07
0.831471240421;1.092e-05;2.56e-07;3.59501101636e-06;0.0;9e-07;6.61353166667e-07;8.56e-08;2.8e-07;5e-07
0.749677445708;9.9e-06;7.68e-07;3.57356757042e-06;0.0;3e-07;3.83305333333e-07;8.56e-08;4e-07;5.6e-07
0.823339531602;1.071e-05;5.12e-07;3.46588269066e-06;0.0;6e-07;9.77612244898e-07;8.56e-08;2e-07;5.6e-07
0.732191161477;9.75e-06;2.56e-07;3.33394319572e-06;0.0;6e-07;3.95876166667e-07;4.28e-08;2.8e-07;5.6e-07
0.915037922246;1.03e-05;7.68e-07;3.61202822158e-06;0.0;9e-07;2.5387625e-06;8.56e-08;4.6e-07;3.8e-07
0.821695892977;1.02e-05;5.12e-07;3.40874199734e-06;0.0;1.5e-06;4.65778166667e-07;8.56e-08;4.6e-07;5.6e-07
0.884050877343;1.002e-05;1.792e-06;3.26674555567e-06;0.0;1.5e-06;8.731215e-07;8.56e-08;4e-07;5.6e-07
0.906302633582;1.146e-05;7.68e-07;3.22242637752e-06;0.0;3e-07;2.28422916667e-06;4.28e-08;3.4e-07;4.4e-07
0.894281399299;9.79e-06;1.28e-06;3.745740856e-06;0.0;2.7e-06;4.36507333333e-07;8.56e-08;4.4e-07;5e-07
0.781637447691;1.024e-05;5.12e-07;3.54298364248e-06;0.0;3e-07;7.98986244898e-07;4.28e-08;3.4e-07;5e-07
0.767446182315;1.006e-05;1.024e-06;3.07049651045e-06;0.0;0.0;1.01822916667e-06;8.56e-08;3.6e-07;5e-07
0.887333514765;1.111e-05;1.024e-06;3.27604027028e-06;0.0;1.8e-06;3.81125e-07;8.56e-08;4.2e-07;5e-07
0.786169133919;9.79e-06;7.68e-07;3.2118795081e-06;0.0;9e-07;8.26317333333e-07;4.28e-08;4.2e-07;5.6e-07
0.773864121426;1.032e-05;5.12e-07;3.30582338329e-06;0.0;6e-07;8.86544833333e-07;8.56e-08;2.2e-07;5e-07
0.787997792797;1.04e-05;2.56e-07;3.50136877263e-06;0.0;3e-07;1.0699125e-06;8.56e-08;3e-07;5e-07
0.707490068889;9.86e-06;0.0;3.15600964692e-06;0.0;6e-07;6.92303166667e-07;1.284e-07;2.2e-07;4.4e-07
0.751293865921;9.88e-06;5.12e-07;3.28122485589e-06;0.0;6e-07;7.97189666667e-07;8.56e-08;3.2e-07;5e-07
0.77846689599;9.74e-06;1.024e-06;3.30523028309e-06;0.0;6e-07;7.02138666667e-07;4.28e-08;3.8e-07;5.6e-07
0.754450482527;1.031e-05;5.12e-07;3.53359424916e-06;0.0;0.0;4.79923e-07;4.28e-08;4.6e-07;5.6e-07
0.802034504221;1.024e-05;2.56e-07;3.45281017635e-06;0.0;9e-07;7.87358078231e-07;4.28e-08;3.6e-07;5e-07
0.806266448611;1.001e-05;5.12e-07;3.4279282567e-06;0.0;1.8e-06;2.94450666667e-07;4.28e-08;4.2e-07;5e-07
0.828902203632;1.022e-05;1.024e-06;3.60708184798e-06;0.0;1.2e-06;5.07752911565e-07;8.56e-08;3.2e-07;4.4e-07
0.744933696312;1.024e-05;2.56e-07;3.32614177378e-06;0.0;6e-07;7.87464666667e-07;1.284e-07;1.2e-07;4.4e-07
0.770711527791;9.79e-06;1.024e-06;3.14303515324e-06;0.0;6e-07;8.31717333333e-07;4.28e-08;4e-07;5.6e-07
0.783406562619;1.018e-05;2.56e-07;3.01149586861e-06;0.0;0.0;2.08433307823e-06;4.28e-08;2.4e-07;5e-07
0.776025049076;9.9e-06;7.68e-07;3.23568625912e-06;0.0;9e-07;6.92627166667e-07;8.56e-08;2.2e-07;5e-07
0.713072124733;1.019e-05;2.56e-07;3.33546664199e-06;0.0;6e-07;1.26302166667e-07;1.284e-07;1.4e-07;4.4e-07
0.786169133919;9.79e-06;7.68e-07;3.2118795081e-06;0.0;9e-07;8.26317333333e-07;4.28e-08;4.2e-07;5.6e-07
0.834537633056;1.055e-05;7.68e-07;3.58034286624e-06;0.0;9e-07;4.97741666667e-07;8.56e-08;3.2e-07;6.2e-07
0.793534366506;1.021e-05;7.68e-07;3.39349864081e-06;0.0;3e-07;8.22766666667e-07;4.28e-08;3.2e-07;5e-07
0.723866085691;1.002e-05;2.56e-07;3.14254413272e-06;0.0;6e-07;7.33965666667e-07;8.56e-08;1.4e-07;4.4e-07
0.788378851083;1.004e-05;5.12e-07;2.98653869372e-06;0.0;1.2e-06;7.65947e-07;8.56e-08;3e-07;5.6e-07
0.818934929838;1.02e-05;7.68e-07;3.31212928455e-06;0.0;9e-07;7.97708078231e-07;4.28e-08;3.8e-07;5e-07
0.692473208223;9.94e-06;0.0;3.63240005493e-06;0.0;3e-07;1.08302166667e-07;8.56e-08;2.4e-07;4.4e-07
0.747790910627;9.82e-06;5.12e-07;3.12243525588e-06;0.0;3e-07;8.08617833333e-07;8.56e-08;4e-07;6.2e-07
0.953550496724;1.001e-05;2.56e-07;3.27209272511e-06;0.0;1.8e-06;3.76921641156e-06;1.284e-07;2.8e-07;4.4e-07
0.793389953882;9.92e-06;2.56e-07;3.06950613901e-06;0.0;1.5e-06;7.59067833333e-07;8.56e-08;3.2e-07;5.6e-07
0.839189046996;1.035e-05;1.024e-06;3.56790518414e-06;0.0;9e-07;4.24669833333e-07;8.56e-08;4.8e-07;5.6e-07
0.821180354318;1e-05;1.024e-06;3.09638692253e-06;0.0;1.2e-06;7.99801166667e-07;4.28e-08;4e-07;5.6e-07
0.886920526107;1.009e-05;1.024e-06;3.58981978227e-06;0.0;2.1e-06;8.13807078231e-07;1.284e-07;3.4e-07;5.6e-07
0.828150261795;1.004e-05;5.12e-07;3.52765221628e-06;0.0;1.2e-06;1.18154166667e-06;0.0;3.4e-07;5e-07
0.82825438305;1.005e-05;5.12e-07;3.75455563738e-06;0.0;1.2e-06;9.35016666667e-07;4.28e-08;2.8e-07;5e-07
0.784324252759;1.106e-05;5.12e-07;3.37295118173e-06;0.0;6e-07;2.70413166667e-07;8.56e-08;3.4e-07;5e-07
0.964304985568;1.051e-05;2.56e-07;3.39411585254e-06;0.0;3e-06;2.05008866667e-06;4.28e-08;4.6e-07;5.6e-07
0.72750966104;9.74e-06;0.0;3.42664603812e-06;0.0;6e-07;8.119865e-07;1.284e-07;2.6e-07;5e-07
0.794003735068;9.73e-06;5.12e-07;3.51665119894e-06;0.0;1.2e-06;8.16156333333e-07;4.28e-08;2.8e-07;5.6e-07
0.81321620136;1.056e-05;2.56e-07;3.49376028753e-06;0.0;9e-07;8.03795833333e-07;4.28e-08;2.2e-07;5.6e-07
0.781113737446;1.005e-05;1.024e-06;3.10586019025e-06;0.0;3e-07;8.22551166667e-07;1.284e-07;3.6e-07;6.2e-07
0.741698630477;9.81e-06;7.68e-07;3.16667092449e-06;0.0;3e-07;7.12255333333e-07;4.28e-08;3.8e-07;6.2e-07
0.728382673077;1.018e-05;2.56e-07;3.16761622195e-06;0.0;3e-07;7.04649e-07;1.284e-07;2.8e-07;4.4e-07
0.773717918968;1.007e-05;1.024e-06;3.12756838898e-06;0.0;3e-07;8.23472e-07;8.56e-08;3.2e-07;5.6e-07
0.741110852498;9.78e-06;7.68e-07;3.30365995235e-06;0.0;6e-07;1.40289666667e-07;4.28e-08;3.6e-07;5.6e-07
0.777525138863;9.78e-06;5.12e-07;3.38635901389e-06;0.0;9e-07;8.12856333333e-07;4.28e-08;3.4e-07;5.6e-07
0.753241123166;9.85e-06;5.12e-07;3.30443782761e-06;0.0;6e-07;8.08448e-07;4.28e-08;3.4e-07;5.6e-07
0.784102988714;1.03e-05;7.68e-07;3.22118414324e-06;0.0;6e-07;8.14295833333e-07;8.56e-08;3.6e-07;5e-07
0.72016407881;9.81e-06;2.56e-07;3.21690913796e-06;0.0;3e-07;8.52278166667e-07;8.56e-08;2.6e-07;5e-07
0.748733023926;1.014e-05;7.68e-07;3.19598565848e-06;0.0;3e-07;7.01576166667e-07;4.28e-08;3e-07;5.6e-07
0.813760599694;1.035e-05;0.0;3.81794678066e-06;0.0;1.2e-06;8.02508333333e-07;4.28e-08;2.2e-07;5.6e-07
0.890608760105;1.082e-05;2.048e-06;3.49002037727e-06;0.0;1.2e-06;4.12833333333e-07;1.284e-07;3.6e-07;4.4e-07
0.810661319729;9.78e-06;1.024e-06;3.30440965396e-06;0.0;9e-07;8.07672e-07;8.56e-08;3.2e-07;5.6e-07
0.85431518576;1.007e-05;7.68e-07;3.36191098204e-06;0.0;1.8e-06;8.493625e-07;4.28e-08;3.8e-07;5.6e-07
0.777521244782;9.82e-06;5.12e-07;3.38635901389e-06;0.0;9e-07;8.12773e-07;4.28e-08;3e-07;5.6e-07
0.785861570723;1.036e-05;2.56e-07;3.47813695359e-06;0.0;3e-07;1.06742916667e-06;8.56e-08;3.2e-07;5e-07
0.91092444455;1.063e-05;7.68e-07;3.38081626816e-06;0.0;9e-07;2.52724557823e-06;1.284e-07;2.4e-07;4.4e-07
0.761331023173;9.7e-06;2.56e-07;3.35206249771e-06;0.0;9e-07;9.41949e-07;1.284e-07;2.4e-07;4.4e-07
0.829518942706;1.005e-05;1.28e-06;3.00819915444e-06;0.0;1.2e-06;7.866845e-07;8.56e-08;3.6e-07;5.6e-07
0.750803564364;9.83e-06;5.12e-07;3.19296831962e-06;0.0;6e-07;7.04405333333e-07;4.28e-08;3.2e-07;5.6e-07
0.777224550909;9.83e-06;5.12e-07;3.35915976502e-06;0.0;9e-07;8.03623e-07;4.28e-08;3.2e-07;5.6e-07
0.967829751038;9.83e-06;5.12e-07;3.04169094145e-06;0.0;4.8e-06;9.042965e-07;4.28e-08;2.2e-07;6.2e-07
0.828147028493;1.023e-05;5.12e-07;3.71829684489e-06;0.0;1.2e-06;6.62377166667e-07;8.56e-08;4.2e-07;5.6e-07
0.759077281645;9.92e-06;0.0;3.627720929e-06;0.0;9e-07;4.796605e-07;4.28e-08;3.8e-07;5.6e-07
0.748555016085;9.84e-06;5.12e-07;3.14701605312e-06;0.0;6e-07;6.92238666667e-07;4.28e-08;3.2e-07;5.6e-07
0.751745976389;9.79e-06;5.12e-07;3.25604843696e-06;0.0;6e-07;7.01492833333e-07;4.28e-08;3.2e-07;5.6e-07
0.846944246496;1.05e-05;5.12e-07;3.11288279884e-06;0.0;3e-07;2.26330416667e-06;4.28e-08;2.4e-07;5e-07
0.855055893155;1.045e-05;1.024e-06;3.37546719196e-06;0.0;9e-07;1.13945833333e-06;4.28e-08;3.6e-07;4.4e-07
0.809762127005;1.009e-05;7.68e-07;3.49081751262e-06;0.0;1.2e-06;4.88569833333e-07;1.284e-07;3.6e-07;4.4e-07
0.789766217251;9.75e-06;5.12e-07;3.40055011554e-06;0.0;1.2e-06;7.16325666667e-07;4.28e-08;2.4e-07;5.6e-07
0.733670526706;9.87e-06;2.56e-07;3.16793362294e-06;0.0;6e-07;7.87491666667e-07;1.284e-07;3.2e-07;4.4e-07
0.93103039078;1.015e-05;5.12e-07;3.70285050543e-06;0.0;1.5e-06;2.73862791156e-06;1.284e-07;3.6e-07;4.4e-07
0.724076563646;9.74e-06;5.12e-07;3.14049781345e-06;0.0;3e-07;7.86416666667e-07;8.56e-08;3e-07;5e-07
0.86402829794;1.083e-05;1.024e-06;3.41755446354e-06;0.0;1.5e-06;5.38079166667e-07;1.284e-07;2.8e-07;3.8e-07
0.820976719739;1.024e-05;7.68e-07;3.19166664253e-06;0.0;1.2e-06;7.96163666667e-07;4.28e-08;3.2e-07;5.6e-07
0.778309999128;9.99e-06;1.024e-06;3.10586019025e-06;0.0;3e-07;8.22551166667e-07;1.284e-07;3.6e-07;6.2e-07
0.802034504221;1.024e-05;2.56e-07;3.45281017635e-06;0.0;9e-07;7.87358078231e-07;4.28e-08;3.6e-07;5e-07
0.725572199826;9.66e-06;0.0;3.74234224898e-06;0.0;6e-07;6.72928166667e-07;1.284e-07;2.4e-07;4.4e-07
0.731024046708;9.74e-06;0.0;3.70103722473e-06;0.0;3e-07;8.12803166667e-07;1.284e-07;3.6e-07;5e-07
0.829518942706;1.005e-05;1.28e-06;3.00819915444e-06;0.0;1.2e-06;7.866845e-07;8.56e-08;3.6e-07;5.6e-07
0.893089969565;1.037e-05;0.0;3.48861273631e-06;0.0;3e-06;8.52940666667e-07;1.284e-07;2.6e-07;6.2e-07
0.890077170775;1.139e-05;1.024e-06;3.28359753302e-06;0.0;9e-07;9.77983333333e-07;8.56e-08;3.2e-07;5e-07
0.775578885147;1.024e-05;5.12e-07;3.07765895814e-06;0.0;6e-07;9.23356333333e-07;1.284e-07;3.4e-07;5e-07
0.744624940643;1.036e-05;5.12e-07;3.58487303368e-06;0.0;0.0;3.40877166667e-07;1.284e-07;3.2e-07;5e-07
0.788311264184;1.04e-05;7.68e-07;3.19905092911e-06;0.0;3e-07;1.0093875e-06;1.284e-07;3.2e-07;4.4e-07
0.785159876533;1.026e-05;2.56e-07;3.43348713834e-06;0.0;9e-07;6.489125e-07;4.28e-08;2.8e-07;5.6e-07
0.782747657192;1.018e-05;5.12e-07;3.56253973948e-06;0.0;6e-07;7.712375e-07;0.0;3.2e-07;5e-07
0.794021932212;1.012e-05;1.024e-06;3.25915089157e-06;0.0;3e-07;1.01829583333e-06;8.56e-08;3.8e-07;5e-07
0.823160360612;1.009e-05;1.024e-06;3.08849216431e-06;0.0;1.2e-06;7.86317833333e-07;8.56e-08;3.6e-07;5.6e-07
0.718167109662;9.55e-06;2.56e-07;3.46956543862e-06;0.0;3e-07;8.031365e-07;1.284e-07;2.6e-07;5e-07
0.857651728953;1.031e-05;1.28e-06;3.18496623263e-06;0.0;1.2e-06;8.138595e-07;8.56e-08;3.8e-07;6.2e-07
0.863947491405;1.01e-05;1.536e-06;3.43819400083e-06;0.0;1.2e-06;1.06075833333e-06;4.28e-08;4.2e-07;5.6e-07
