total penalty per word;key position cost;finger repeats;disbalance of fingers;top to bottom or vice versa;handswitching in trigram;(rows²/dist)²;shortcut keys;handswitching after unbalancing;movement pattern
1.07423493543;18.6245901;2.249416704;2.41795578175;0.319975424;3.4710618;1.65756475891;0.1727424924;0.7965832;0.91501354
0.921376408665;17.1298325;1.40355328;2.18621434543;0.287070208;1.6537437;2.01384653235;0.1151616616;0.7384824;0.98959238
0.917508182886;17.44650146;1.739159808;0.408071285232;0.255627264;2.029242;2.51144261988;0.1151616616;0.85632668;1.0007268
0.914500293463;17.22318353;1.350978816;1.23506201135;0.303437824;1.6333932;2.40232656359;0.1727424924;0.75336244;0.96249476
0.973398540084;17.65809003;1.31502464;2.59320672119;0.270088192;2.0947731;2.51897948474;0.0575808308;0.64911108;0.8305824
0.9067498958;17.40619928;1.593088256;0.541244020441;0.401795072;1.6634508;2.47615376413;0.1151616616;0.86764552;1.00352584
0.975244382572;16.9489683;1.351963904;2.62432793264;0.349523968;2.7410463;2.15949308182;0.0575808308;0.79660652;0.83563092
0.931609876175;17.07572697;1.9349376;0.798987393448;0.536180736;2.0412522;2.53312403399;0.0575808308;0.74275282;0.97422308
1.01307303456;17.02241647;1.414434048;1.86766359852;0.25096192;4.1910528;2.11069544917;0.1727424924;0.72885518;0.90553564
0.927261199007;17.02928402;1.425139712;1.75388742423;0.270307328;1.4736132;2.49530155472;0.1151616616;0.79946474;0.98538832
0.93941527134;17.42174932;1.430491904;2.80943321649;0.295778304;1.6710564;1.36738306829;0.1727424924;0.63459736;0.9625587
0.994966300014;17.27640901;1.681133824;2.78139403728;0.313714688;3.0328233;1.54554692437;0.1727424924;0.71329098;0.86217684
0.936898241149;17.05680532;2.11656192;0.934795595256;0.297035776;2.1901761;2.39875732596;0.1151616616;0.83274196;0.9861637
0.968430204623;17.20101978;1.47736192;1.96965121397;0.228155392;3.1621908;2.05393500833;0.0575808308;0.69796018;0.87403674
0.967729177758;17.02368048;1.583601152;1.98182336131;0.23261184;3.0383472;2.07912607272;0.1151616616;0.81320962;0.87365184
0.936253541817;17.24563692;1.087009536;3.46555354815;0.395454464;1.2420609;1.52050673729;0.1151616616;0.71866178;0.95917716
0.933530974937;17.13131248;1.920951808;2.60247465833;0.292276224;1.2701661;1.45828186884;0.1151616616;0.73342694;0.99571618
0.918706806272;17.47993583;1.542812672;1.1010834682;0.270168064;1.6555503;2.41358776599;0.1151616616;0.70656798;0.95917716
0.907557729562;17.30370751;1.612050944;0.806291232697;0.409499648;1.7082504;2.49518324869;0.0575808308;0.71894228;1.00009716
0.930271702489;17.09992514;1.289248;2.4225294146;0.227479552;2.1156003;1.7959021597;0.0575808308;0.75833954;0.99218408
0.899888061943;17.17908709;1.280986368;1.03765302446;0.347824128;1.6209594;2.46327318318;0.1151616616;0.69812342;0.95917716
0.943675080004;18.1808646;1.222119936;1.77666049059;0.22188032;1.8440703;2.0854589766;0.0575808308;0.68777788;0.81783704
0.899888061943;17.17908709;1.280986368;1.03765302446;0.347824128;1.6209594;2.46327318318;0.1151616616;0.69812342;0.95917716
0.904774826479;17.16273735;1.67115008;0.931242455032;0.23412736;1.5768771;2.47697030958;0.1151616616;0.71549394;0.95917716
0.915133424323;17.22998142;1.726850048;0.615204052972;0.255209472;1.9971162;2.50628483639;0.1151616616;0.8545383;1.0005657
1.03320723724;17.03344356;1.519378944;3.00840766536;0.141713408;3.8142093;2.16784222533;0.1151616616;0.76001522;0.91652652
1.00855166;16.95176836;1.859144704;2.12112218252;0.32275456;2.5565103;3.29632943308;0.1151616616;0.76457932;0.82452264
0.97629862474;17.74771556;1.495470336;2.32641247899;0.203864064;2.172831;2.49936087088;0.0575808308;0.73711358;0.8305824
0.960725672238;17.50414507;1.604999168;1.75310878381;0.394921984;2.0974248;2.45114109174;0.0575808308;0.66875926;0.83231092
0.936842183586;17.52375731;1.825470464;0.801609205528;0.24378368;1.9781775;2.54831613853;0.1151616616;0.7897187;0.99055906
0.908213468134;17.14668335;1.372796928;1.12479628803;0.36728832;1.5754662;2.49026306397;0.1727424924;0.69237938;0.96857908
1.0099568557;18.12851524;1.599303936;2.99260363094;0.31480832;2.1166677;2.02078883249;0.1727424924;0.81311566;0.84654018
0.946176737098;16.96100755;2.123858432;0.850594274536;0.242475008;2.2197885;3.06241296036;0.1151616616;0.7217397;0.94372426
0.940599180561;17.0566463;1.51444096;3.07293015566;0.271937536;1.5223401;1.65201232309;0.0575808308;0.63862162;0.9759864
0.908552838498;17.52208368;1.54444928;0.601121211921;0.364959744;1.6086132;2.52364273351;0.1151616616;0.85989858;0.98895614
0.921645062618;17.14615565;1.042982144;1.56389697981;0.275658752;2.0176494;2.56058853974;0.0575808308;0.6912936;0.95103918
1.06382934822;17.35462233;2.051193088;4.15817164866;0.450373632;3.4463217;1.51916544106;0.1151616616;0.6903683;0.82517218
0.936460541231;17.51072925;1.26041856;1.54217559701;0.437860352;1.7354583;2.49257772444;0.1151616616;0.70311848;1.00282594
0.987381929043;17.43857671;1.39514368;1.66060648019;0.26254336;2.3767347;3.5127035264;0.1151616616;0.66894402;0.82051338
0.995759329513;17.69800239;1.404777984;2.94343615483;0.17857536;2.4782106;2.14468562359;0.0575808308;0.65457082;0.83224564
1.0336574057;17.24669848;1.301333504;1.14339355408;0.289716224;5.0975358;2.7528266871;0.0;0.74343804;0.93492864
0.902055874857;17.34561185;1.59553792;0.515845528826;0.39318528;1.6313037;2.48426732088;0.1151616616;0.8486823;1.00352584
0.925007712898;16.97804838;1.257199872;2.48512460445;0.244729856;2.0528001;1.81196508685;0.0575808308;0.72760376;0.99218408
0.913509696403;17.32333475;1.389589248;0.821184854213;0.28828672;1.8791019;2.52264709047;0.1727424924;0.8423227;0.9867166
0.933990588558;17.38130422;1.022728192;1.87960131844;0.243836928;2.1361347;2.42134029308;0.0575808308;0.65506632;0.81783704
0.909420560943;17.33976282;1.532015104;0.865045756975;0.447750144;1.5990078;2.47937604644;0.1151616616;0.7635086;1.00352584
1.0011314748;17.53492899;1.608222976;2.03774652703;0.277434368;1.9912344;3.60451988751;0.1151616616;0.71287236;0.80080342
0.942021748029;17.51358487;1.102619904;2.33010578755;0.190636032;1.9299033;2.16409680756;0.1151616616;0.6974825;0.8238301
0.91819200723;17.21447028;1.615393024;2.17950093781;0.205791232;1.4350758;1.7143139579;0.0575808308;0.7313532;0.9873518
0.959761883652;17.99334603;1.055226112;2.1051207357;0.14800896;2.1764754;2.21000332873;0.1151616616;0.78539892;0.85928608
1.06708615803;17.53916872;1.746385152;2.27582069875;0.210714624;2.7250623;4.56931348391;0.1151616616;0.67141262;0.86881276
0.975595934713;17.27472179;1.55558016;1.50336319339;0.416014336;2.6207784;3.01804281269;0.0575808308;0.58975584;0.84072136
0.954756544073;17.07726139;1.508624384;3.16647645286;0.409217024;1.8887157;1.45515510566;0.1151616616;0.69611024;0.9825752
0.925670947994;17.29122065;1.53641088;1.28286198504;0.272478208;1.9263924;2.32838007078;0.0575808308;0.74534558;0.9509281
0.925840176095;17.52497338;1.64781952;2.08354619847;0.1972224;1.4250885;1.73546023044;0.0575808308;0.75710396;0.98394294
0.917946651296;17.06827038;1.462422272;1.31826866263;0.288299008;1.6890426;2.55581228473;0.0575808308;0.69463806;0.9759864
1.00297713952;17.5097182;1.802508288;2.444305883;0.308707328;3.2132769;1.64390860676;0.1151616616;0.74853102;0.90063696
0.931188540628;17.52945165;1.751806464;2.27729477232;0.28995584;1.5451878;1.63064145463;0.1151616616;0.67090034;0.98959238
1.0069976243;17.71380388;1.335543808;1.82114075524;0.33750016;3.4224195;2.21892034375;0.1727424924;0.738121;0.903573
0.927005366145;17.41079503;1.443592704;1.3159978773;0.48154624;1.685835;2.32065513956;0.0575808308;0.67913544;0.9759864
0.953925272646;18.05751026;1.149498624;1.46729744405;0.235945984;2.0876757;2.58144535148;0.1151616616;0.6810595;0.81769576
