total penalty per word;key position cost;finger repeats;disbalance of fingers;top to bottom or vice versa;handswitching in trigram;(rows²/dist)²;shortcut keys;handswitching after unbalancing;movement pattern
8.285977913358517;54.568170818341876;53.94432504;16.80133424959306;6.692947833233458;12.870543311602727;100.49452119953462;0.7319461889614385;8.284798701092523;20.884158975252145
8.899488322638007;57.03385699599254;56.61137326;24.57180818685174;5.8685816600724285;20.521882498110863;103.47183186135285;0.7319461889614385;6.661493442389274;20.045954556870786
8.650323783828366;42.721207912875336;54.17097766;23.56492557002303;6.256858031937786;21.54679709512734;102.11363596092448;0.36597309448071924;6.54131157173087;27.62493074517035
8.6434670974707;48.82113439878391;55.05789204;20.293681703751904;6.992955308914727;21.8175250303532;96.31705234852829;1.0979192834421578;7.4775140682133445;26.904101693553635
8.583736626515831;46.04701412312574;55.81829742;17.324277689661294;7.424653945072071;7.853990395924264;109.83475351540518;1.0979192834421578;8.539351823918851;27.26999849968158
8.900659010028727;66.90370327104257;55.35133738;19.1197757387237;5.75347681551466;12.10640566861953;108.28574979226451;1.0979192834421578;7.111448783783106;20.807294670708878
8.32836910301202;49.6177558841855;54.43823916;20.174034719604133;7.946133327948642;11.201707751126786;102.46658078143928;1.463892377922877;7.352538760162607;22.659180306795736
8.574777124701733;44.54814553200379;53.3413261;19.245518761583735;6.496640541923602;18.59748930593837;97.42185776734512;0.7319461889614385;7.406135736664414;36.64036240000859
8.568388475582346;49.183485663042234;54.06636034;19.02612743377289;6.767827967049484;15.04829454629146;103.98713491438525;0.36597309448071924;7.295956030866589;25.054489004702248
8.430441832873;46.41310825540323;58.03380062;20.63334822014644;7.145804713974543;7.154998019000603;104.52688471667801;0.7319461889614385;7.371407575058605;24.164091079331445
8.566136322807216;50.95491867066484;53.92616446;18.79684135470081;5.6098536490817255;18.63742401389942;101.09091702863161;1.0979192834421578;7.2937591108374775;25.321494187299862
8.646319477797892;55.89552754282072;56.6576879;18.628125878781514;6.771958582787305;7.043164665309023;103.6262540216609;0.7319461889614385;8.196967375773546;29.147475829803493
8.364725156234352;57.08157242235868;53.47667112;17.259713192135052;6.607252123479173;13.191506279056814;102.45007555186801;0.7319461889614385;8.815506828652023;18.664279181743005
8.787561542845859;47.48190741076494;54.70877192;20.528982368614198;7.320910350142516;15.190415821632497;108.23469182172485;0.7319461889614385;8.583505279244408;24.972541951554263
8.788510244760074;41.17751738204448;53.49359682;18.69832660115195;7.338227904711802;18.04708123470396;105.58222330531854;0.7319461889614385;7.026999764506469;33.8685850698008
8.819112634510821;64.25854894959816;54.61559752;19.160811993048867;6.8487518249134505;14.192342963152331;104.17213090504929;0.7319461889614385;7.916306917635522;20.330897312468174
8.318800594041956;40.40889414210969;54.07556568;20.003907783000464;6.686085074387366;14.365686826852091;105.17738592775268;1.463892377922877;6.940858512648476;24.854162358746816
8.243517555641429;40.3568814427405;54.09391258;20.54234969192066;6.426177462894141;13.453995446392266;104.16652934525818;1.0979192834421578;7.245883853119932;22.812425479409733
8.590492217351978;43.8366997399841;55.7168783;20.441454848154788;6.943424527298291;11.125978283841576;107.82094988788248;1.0979192834421578;7.7807186589550215;23.427423036483766
8.434313233137274;45.67837656907531;53.47204452;18.847685189575873;6.901479675692382;12.96572232389157;104.03421982957094;0.36597309448071924;8.182590950375163;27.38333487414449
8.558123128501299;47.142453993075776;55.74858182;22.61754467029914;6.6300140887598875;13.142778893490862;102.83656830815886;0.7319461889614385;8.49037613464348;21.539744851598797
8.816378368960498;40.60220869545376;54.10367306;21.4967154652341;6.821597420461992;18.68118690724126;108.78243825845205;0.7319461889614385;6.806909683132284;31.237969555192922
8.364254541295129;57.13452394856811;53.63783022;16.752068069597804;6.91958186496397;10.91997277061338;102.2025803923904;0.7319461889614385;7.874977448858783;21.824752668290255
9.017981248289294;42.183285656346115;55.65369534;23.337281238524607;7.210517786376356;20.07217944446402;108.08151790722509;0.7319461889614385;7.007369836423225;31.014170958343577
9.030386391085027;55.626859456319806;53.979013;19.5825463480534;7.225019194036316;18.114539857306912;112.99218338106736;0.36597309448071924;7.245939943839762;24.202114758069417
8.66463524651215;50.02245447717276;54.3744689;18.634532352960612;8.659014076169791;6.914526855827789;107.20561223872595;0.7319461889614385;8.75702954022186;27.508180299246447
8.444636157122162;37.900558519139146;55.66104242;22.358480306427857;6.888278258666539;13.578045178536614;106.02516713407636;0.7319461889614385;8.062804475734195;25.15018634658992
8.784561788372564;41.40609089656975;54.43145108;18.533489908951573;6.810940788830018;22.70247943895709;100.58426350601502;0.7319461889614385;7.522690406268378;35.06627076494138
8.780677457668977;52.82102247997181;54.00415424;19.158967492763875;6.682309031400173;20.72476999301064;98.79726386790738;1.0979192834421578;7.8630298421028355;25.705162478241316
8.655506807907631;47.505048097440756;54.47605578;18.39828947086953;7.1141106000123;20.52274675285124;97.65125164782022;1.0979192834421578;7.674169905552935;31.371232241411874
8.896711225277217;46.158887072693965;55.97074636;20.774041260494283;6.995796351332418;16.969617113513934;109.71736956162685;1.463892377922877;6.890045570258433;26.033951739227515
8.824604584917406;50.05261192626532;55.6302195;19.566110303323374;7.25930035633421;17.813231673458453;105.01413746476868;0.7319461889614385;8.496580788319239;24.08473478366326
8.7422798832334;44.526763884692414;56.30756236;22.600886522898747;6.860605790950071;13.183329795238041;108.4075073790027;0.7319461889614385;7.568292527652192;25.34762769078913
8.43369020351631;57.948788515969056;55.33188548;20.341164531126083;6.828559962646177;7.413977177383213;101.25127786020236;0.7319461889614385;8.917595606927271;17.337664668236183
8.738165272808422;60.11813884527741;53.35174288;18.861347657244277;6.704911057267804;10.57449039191874;104.36385339439431;0.36597309448071924;8.115071405702007;27.170333273515755
8.484620487153315;36.86124633852207;54.89981788;19.825112318991334;7.853164536246182;19.75274101819265;100.96127715913707;1.0979192834421578;7.2875292205456175;27.316537075979205
8.669235415242728;46.962283672966436;55.11592628;16.894178955652034;5.6760539997970385;21.029557212313836;98.33289233099879;1.0979192834421578;8.675701206968007;27.998577429981854
8.62632184439428;48.50301665033162;54.74312336;18.858540339104767;7.514086662668471;14.340461309186162;102.94646499610039;0.7319461889614385;6.879197742802761;26.959907190224598
9.3037917188915;60.70744283261825;54.24218248;18.58442346680399;7.391118418899098;21.61147521661298;105.58348738851862;1.0979192834421578;7.29848442563631;31.63360715085334
8.649635786257639;46.259161439848455;55.90417492;16.60289656257525;6.79009622821361;11.164509406865921;111.97591585097602;1.0979192834421578;7.755641314723058;28.433767140975956
8.41317001637632;47.58634009160551;52.88239424;20.148645628163862;7.058348422292805;9.276752812333706;104.5281638102424;1.0979192834421578;8.01378587729698;23.195127568895167
8.787179032702188;50.570000066397874;55.1075697;18.042232014813887;5.98643422223264;16.168515208614973;102.1089147190074;0.7319461889614385;6.811066525816866;32.554429376601846
9.25466339436175;40.774449272331886;56.34586134;23.16006131829791;7.524785802193954;24.843883510935367;104.24431820810003;0.7319461889614385;7.086609828946138;40.99759561439238
8.438535264534204;40.606007313218925;54.72299944;19.404857324145222;6.080455765980846;14.959098480193715;109.39659640315298;0.36597309448071924;7.6762525840759395;22.914418976044477
9.10961800376142;52.686906645713194;54.23799172;18.53925329738701;6.6400649518353365;20.757861054477754;103.89206528687774;1.0979192834421578;6.496490235734165;34.689225864482516
8.383233837563553;51.06910033180304;52.92254952;19.027847419520572;6.685377858624168;13.598225732240877;103.69378832277687;1.0979192834421578;8.853676114906047;20.252111456517763
8.548800397707192;43.83970510836312;53.43244078;17.857941303806832;6.445899720725811;19.894734464069806;97.06623709066045;0.7319461889614385;7.184944611312359;33.33592236810895
9.243622516674137;52.48507817816978;54.5141506;21.082999275963843;7.385963458694062;16.57572475659195;112.48946072888437;0.7319461889614385;7.305098345201088;29.040900381359155
8.356083172662363;42.215693769648475;54.30177034;20.86555313091933;6.8284989664949505;12.467958046191447;104.07151997347535;1.0979192834421578;8.334505255153065;22.822090507639405
8.638288373734603;55.333680284427516;54.33480992;19.742135177400392;7.138700443944768;12.38708623720446;108.12950163726103;1.0979192834421578;6.869060653949391;19.146940401427596
9.170635302793334;52.43119320100421;53.27947052;19.536223266481173;7.097729737945295;16.709125040035477;100.55096903209989;1.0979192834421578;8.597421407155299;38.48682875869213
8.760065946472958;54.51108101228957;56.57591796;20.425093364229678;6.831591530639261;13.051156410704486;108.47616244534376;0.36597309448071924;6.890926274466986;22.323999893600238
8.980080286905652;48.96699151665995;53.4037149;17.484003798837907;7.024562264244217;19.641047622046404;102.94061743708473;1.0979192834421578;7.36716294266507;37.1896028424883
9.269320760561873;56.17423503441166;53.92373934;18.488733794230324;7.997851778017968;16.708962227768705;114.97639096473836;1.0979192834421578;7.68716229199199;27.927921121606655
8.608786512762332;54.83267036038858;53.1619692;16.185415668982383;6.977576752886071;16.653224396336732;101.94683693236374;0.36597309448071924;6.852558941968957;26.932952262412623
9.18049696403645;50.2387317585799;54.18986072;19.232369025604598;7.2443655193046546;20.88497005349677;105.61970661554956;1.0979192834421578;6.383423086939066;38.32579478919457
8.941937760724622;51.825212689626085;55.60872898;17.840871903623086;6.1881733488686805;19.471739929264004;101.81029721920723;0.7319461889614385;7.32754463206037;32.73139805929602
8.392584998076034;41.88757040580358;55.17064358;21.815204769876466;7.047722320576617;6.728140283930383;105.06467377219288;0.7319461889614385;7.082192542898629;26.6923332974985
8.691989783544265;43.93932630597219;54.82864284;19.812838071218064;7.538074810362955;17.097230495887093;108.0857005872366;0.36597309448071924;6.667851794637926;28.101859988504255
8.749664159374111;42.53410297575699;56.01038952;19.119355282191417;8.071887499745673;24.494054366818688;98.35514649568937;0.36597309448071924;7.172523996149659;31.277324764133446
8.753349139656798;48.704875483365974;54.57383288;16.90274621811083;7.242859313897503;13.410154418510981;110.100648445799;0.36597309448071924;7.134346066791998;29.18748569011539
8.790444875477782;57.154805675751064;54.77653822;19.296866381870554;6.03274803310957;16.963024686064507;105.23983847023105;1.0979192834421578;8.054649864395422;22.121449754620095
8.45502231492381;50.91220821700213;52.46572998;17.481999513266878;6.688153802602759;14.985070666692351;103.3562702697537;0.7319461889614385;7.168929035742185;22.538951358705148
8.792261560194047;50.9869061252372;53.03773174;18.109117059000976;6.5788720028188274;16.924071143344992;104.21999651677513;1.0979192834421578;7.3352420368760045;27.626852732145085
9.1649521415464;58.2307527509137;56.31294628;18.97855992066685;6.3144531803696;14.526297216093585;108.04991614656795;0.7319461889614385;8.577526872618408;26.19175771676511
9.020575686203173;47.814099249224824;52.97093864;19.99492310384711;6.498109432164563;16.770179219665252;110.80767404756257;1.0979192834421578;7.004702372880406;29.673913814018125
8.934939484696404;43.382682364509066;56.10940614;21.89910726814693;7.410806909374114;17.05633708688493;105.51513685481518;0.36597309448071924;7.012849787576433;28.882952501195817
8.40622341462191;41.135533753742706;54.6876038;20.89521138136657;6.906657129247324;12.006552200988246;103.469972306554;1.0979192834421578;8.151041339803259;26.138839011867738
8.629445199490734;54.469459390533245;53.32414302;17.561311155002763;7.035296908286557;17.52158884918449;104.59833506033304;0.7319461889614385;7.290286851185939;21.29262059133953
8.4077307262719;48.22847348792828;52.84817424;16.606640965565514;6.107839139604942;12.575255513712225;107.56018481332707;0.7319461889614385;8.475768204690272;22.23124683128675
8.426173862774384;43.338709852434235;54.51310074;21.248297096006343;6.982875954123899;6.737547580483557;101.34935469744873;0.7319461889614385;8.442157603125445;28.71177682488005
8.755135297576793;38.70918023540139;56.6287835;23.153690105078823;6.910722078165807;24.101197400200725;100.93629523278828;1.0979192834421578;6.7618396836119325;29.427275115951893
8.728935496057382;50.161479341077644;54.11875364;18.41051568527201;6.670727253938613;12.434704706938039;106.70302038678932;1.0979192834421578;6.654027088618368;28.90236683220153
8.438921542715091;50.97163347269217;53.81794044;17.910946797394008;8.473214764936321;19.07042380346941;101.04001865278346;0.36597309448071924;6.957829355272021;21.58038273585777
8.776722967490372;46.60183338608566;53.3513643;21.506188110537362;7.241770277091507;17.017906835978323;99.65102315440704;0.7319461889614385;8.047675757505305;32.687046608446494
8.668164715469064;55.432353234252744;53.844984;16.982018722232368;7.895662854081719;22.175758970697185;100.16933257818106;0.36597309448071924;7.293140332960018;24.970728661200972
8.06222742209145;45.26571338601001;54.34808646;20.76266444114504;5.933758368698549;7.586451833441053;98.65642819489635;0.7319461889614385;6.616673669290791;21.37642175451311
8.285088968076971;53.97800566244052;54.27146858;17.205808976437087;6.317026519567184;11.930510729003142;98.93763610783034;0.7319461889614385;7.600817761852291;22.733254396927936
8.630144141381791;46.608243417187225;54.2580937;20.9419732567121;6.63300533550984;13.796533653988407;105.6865139235809;0.7319461889614385;7.695678399220117;26.119541641810414
9.291644301398303;55.35488381117509;53.10551004;17.28583947287079;6.439558605447772;21.146107495923363;114.33798377933164;0.7319461889614385;7.277014911608962;33.07034608181216
8.43784608747527;53.66822640707665;54.63420816;18.10896287222773;7.627354481691118;9.145145352807974;101.62927952871394;0.36597309448071924;6.590795899907852;29.825443286000297
8.225451351498572;44.35070679197506;56.08009646;21.750813746887083;6.07182876893542;13.058209968713678;99.58652267057052;1.0979192834421578;6.820006423492352;22.138995054177077
8.747439657766293;49.55186964937949;53.09908352;18.947622518776537;6.663132224177275;17.674131081666527;99.72845738063718;1.0979192834421578;6.696238476298055;32.15844431988451
9.24999646025648;56.30233699617351;54.56910776;19.908519285580525;6.505918453936564;17.757996077186295;104.89716817530608;0.7319461889614385;7.570639946935817;36.06917010658911
8.798158695009882;42.06866099805631;55.25234762;22.283948124996154;6.471812199846556;20.651283477664172;101.58688393245552;1.0979192834421578;6.396355440851928;30.202424556314337
8.952817499976057;51.44467670699999;54.18475558;18.63163866990441;5.667283884689054;22.08627909665926;102.62270209470765;0.7319461889614385;7.8367315779930475;33.77544223045075
